Name,SnapShotDate,Checkin,Checkout,NumOfWeekendDays,Nights,RoomType,BedType,Breakfast,Review,Rating,Score,Cancellation,Sustainable,CenterDistance,Location,Stars,Taxes,PriceBdiscount,Price
West Side YMCA,2023/3/1,2023/3/2,2023/3/4,0,2,Bunk Bed Room with Shared Bathroom,1 bunk bed,0,"7,454 reviews",Review score,6.6,0,0,350 m from center,"Upper West Side, New York",3,$20 taxes and charges,US$254,US$216
TownePlace Suites by Marriott New York Manhattan/Chelsea,2023/3/1,2023/3/2,2023/3/4,0,2,King Studio with Kitchenette,"Entire studio • 1 bathroom • 19m²
1 king bed",Breakfast included,"2,253 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",4,$63 taxes and charges,No Discount,US$378
Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,Breakfast included,"3,901 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,2.1 km from center,"Hell's Kitchen, New York",4,$56 taxes and charges,No Discount,US$335
Hyatt Place NYC Chelsea,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,Breakfast included,"6,328 reviews",Good,7.9,0,0,2.8 km from center,"Chelsea, New York",4,$64 taxes and charges,No Discount,US$384
CIVILIAN Hotel,2023/3/1,2023/3/2,2023/3/4,0,2,Double Room,1 queen bed,0,"1,154 reviews",Very Good,8.5,0,0,0.9 km from center,"Hell's Kitchen, New York",4,$56 taxes and charges,No Discount,US$331
"The New Yorker, A Wyndham Hotel",2023/3/1,2023/3/2,2023/3/4,0,2,Standard Queen Room,1 queen bed,0,"8,912 reviews",Good,7.7,0,0,2 km from center,"Hell's Kitchen, New York",4,$122 taxes and charges,No Discount,US$326
Fairfield Inn by Marriott New York Manhattan/Financial District,2023/3/1,2023/3/2,2023/3/4,0,2,Queen Room,1 queen bed,Breakfast included,"2,269 reviews",Good,7.5,0,0,7.2 km from center,"Wall Street - Financial District, New York",3,$47 taxes and charges,No Discount,US$268
Hilton Garden Inn New York Times Square South,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,0,"2,652 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.8 km from center,"Hell's Kitchen, New York",3,$53 taxes and charges,No Discount,US$315
Courtyard by Marriott New York Manhattan/Central Park,2023/3/1,2023/3/2,2023/3/4,0,2,King or Queen Room with City View,1 queen bed,0,"3,297 reviews",Very Good,8.2,0,0,450 m from center,"Manhattan, New York",4,$83 taxes and charges,No Discount,US$518
Element Times Square West,2023/3/1,2023/3/2,2023/3/4,0,2,"Guest Room, 1 King",1 king bed,Breakfast included,"5,501 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$69 taxes and charges,No Discount,US$418
citizenM New York Times Square,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,0,"2,786 reviews",Excellent,8.7,0,0,0.8 km from center,"Manhattan, New York",4,$60 taxes and charges,No Discount,US$358
Hyatt Place New York City/Times Square,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,Breakfast included,"14,983 reviews",Good,7.6,0,0,1.7 km from center,"Hell's Kitchen, New York",4,$60 taxes and charges,No Discount,US$358
Moxy NYC Chelsea,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,0,"3,727 reviews",Very Good,8.3,0,0,2.5 km from center,"Chelsea, New York",4,$133 taxes and charges,No Discount,US$385
Four Points by Sheraton Manhattan SoHo Village,2023/3/1,2023/3/2,2023/3/4,0,2,"Guest Room, 1 King",1 king bed,0,770 reviews,Good,7.6,0,0,5 km from center,"SoHo, New York",3,$48 taxes and charges,No Discount,US$278
SpringHill Suites by Marriott New York Manhattan/Times Square South,2023/3/1,2023/3/2,2023/3/4,0,2,1 Queen Bed,1 queen bed,Breakfast included,"4,087 reviews",Very Good,8.0,0,0,1.9 km from center,"Hell's Kitchen, New York",4,$56 taxes and charges,No Discount,US$332
The Belvedere Hotel,2023/3/1,2023/3/2,2023/3/4,0,2,Standard King Room,1 king bed,0,"3,633 reviews",Very Good,8.0,0,0,0.9 km from center,"Hell's Kitchen, New York",4,$102 taxes and charges,No Discount,US$308
The Time New York,2023/3/1,2023/3/2,2023/3/4,0,2,Superior Queen Room,1 queen bed,Breakfast included,"1,211 reviews",Good,7.5,0,0,0.8 km from center,"Manhattan, New York",4,$123 taxes and charges,No Discount,US$316
Residence Inn by Marriott New York Manhattan/Central Park,2023/3/1,2023/3/2,2023/3/4,0,2,Standard Studio with Times Square View,"Entire studio • 1 bathroom • 21m²
1 king bed",Breakfast included,"1,287 reviews",Very Good,8.4,FREE cancellation • No prepayment needed,0,450 m from center,"Manhattan, New York",4,$99 taxes and charges,No Discount,US$598
Four Points by Sheraton Manhattan SoHo Village,2023/3/1,2023/3/2,2023/3/4,0,2,"Guest Room, 1 King",1 king bed,0,770 reviews,Good,7.6,0,0,5 km from center,"SoHo, New York",3,$48 taxes and charges,No Discount,US$278
Courtyard New York Manhattan/Midtown West,2023/3/1,2023/3/2,2023/3/4,0,2,"Guest Room, 1 King",1 king bed,0,"2,291 reviews",Excellent,8.6,0,0,2.1 km from center,"Hudson Yards, New York",4,$64 taxes and charges,No Discount,US$388
U Hotel Fifth Avenue I Empire State Building,2023/3/1,2023/3/2,2023/3/4,0,2,Queen Room,1 queen bed,0,"1,697 reviews",Good,7.9,0,0,2.1 km from center,"Manhattan, New York",3,$91 taxes and charges,No Discount,US$261
Wingate by Wyndham New York Midtown South/5th Ave,2023/3/1,2023/3/2,2023/3/4,0,2,King Room - Non-Smoking,1 king bed,Breakfast included,"1,506 reviews",Good,7.9,0,0,1.9 km from center,"Manhattan, New York",3,$54 taxes and charges,No Discount,US$321
Ink 48 Hotel,2023/3/1,2023/3/2,2023/3/4,0,2,Premium King Room with City View - Disability Access,1 king bed,0,"1,313 reviews",Good,7.9,0,0,1.2 km from center,"Hell's Kitchen, New York",4,$141 taxes and charges,US$474,US$284
Four Points by Sheraton Manhattan Midtown West,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,0,"2,015 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,2 km from center,"Hudson Yards, New York",4,$52 taxes and charges,No Discount,US$307
The Pearl Hotel,2023/3/1,2023/3/2,2023/3/4,0,2,Superior Queen Room,1 queen bed,Breakfast included,951 reviews,Excellent,8.6,0,0,0.8 km from center,"Manhattan, New York",4,$136 taxes and charges,No Discount,US$409
Courtyard New York Downtown Manhattan/Financial District,2023/3/1,2023/3/2,2023/3/4,0,2,"Guest room, 1 King, City view",1 king bed,0,579 reviews,Good,7.3,0,0,7.1 km from center,"Wall Street - Financial District, New York",3,$45 taxes and charges,No Discount,US$258
Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,2023/3/1,2023/3/2,2023/3/4,0,2,1 King Bed,1 king bed,Breakfast included,"5,173 reviews",Very Good,8.0,0,0,1.9 km from center,"Hell's Kitchen, New York",4,$66 taxes and charges,No Discount,US$398
Hampton Inn Manhattan Times Square North,2023/3/1,2023/3/2,2023/3/4,0,2,Queen Room,1 queen bed,Breakfast included,"2,632 reviews",Good,7.8,0,0,0.6 km from center,"Hell's Kitchen, New York",3,$67 taxes and charges,No Discount,US$408
Hyatt Place NYC Chelsea,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,Breakfast included,"6,328 reviews",Good,7.9,0,0,2.8 km from center,"Chelsea, New York",4,$64 taxes and charges,No Discount,US$384
Dream Midtown,2023/3/1,2023/3/2,2023/3/4,0,2,Accessible Queen,1 queen bed,0,677 reviews,Good,7.5,0,0,400 m from center,"Manhattan, New York",4,$119 taxes and charges,No Discount,US$295
"The New Yorker, A Wyndham Hotel",2023/3/1,2023/3/2,2023/3/4,0,2,Standard Queen Room,1 queen bed,0,"8,912 reviews",Good,7.7,0,0,2 km from center,"Hell's Kitchen, New York",4,$122 taxes and charges,No Discount,US$326
Hotel Edison Times Square,2023/3/1,2023/3/2,2023/3/4,0,2,Signature 1 Queen Bed,1 queen bed,Breakfast included,"11,163 reviews",Good,7.3,0,0,1 km from center,"Manhattan, New York",4,$146 taxes and charges,No Discount,US$398
Moxy NYC Downtown,2023/3/1,2023/3/2,2023/3/4,0,2,Queen Room,1 queen bed,0,450 reviews,Very Good,8.2,0,0,6.7 km from center,"Wall Street - Financial District, New York",4,$111 taxes and charges,No Discount,US$368
"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",2023/3/1,2023/3/2,2023/3/4,0,2,Leisure King Room - Non-Smoking,1 king bed,0,616 reviews,Very Good,8.5,0,0,1.9 km from center,"Hell's Kitchen, New York",4,$136 taxes and charges,No Discount,US$409
"Holiday Inn Express New York City Chelsea, an IHG Hotel",2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,Breakfast included,"3,022 reviews",Good,7.9,0,0,2.4 km from center,"Chelsea, New York",3,$93 taxes and charges,No Discount,US$348
Hilton Garden Inn New York Times Square South,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,0,"2,652 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.8 km from center,"Hell's Kitchen, New York",3,$53 taxes and charges,No Discount,US$315
Hampton Inn Times Square Central,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,Breakfast included,"2,267 reviews",Very Good,8.2,0,0,1.5 km from center,"Manhattan, New York",3,$52 taxes and charges,No Discount,US$308
Riu Plaza New York Times Square,2023/3/1,2023/3/2,2023/3/4,0,2,Deluxe King Room,1 king bed,Breakfast included,"6,341 reviews",Very Good,8.4,0,0,1 km from center,"Hell's Kitchen, New York",4,$150 taxes and charges,US$717,US$516
Empire Hotel,2023/3/1,2023/3/2,2023/3/4,0,2,Standard Queen Room,1 queen bed,0,"2,486 reviews",Review score,6.8,0,0,400 m from center,"Upper West Side, New York",4,$110 taxes and charges,No Discount,US$388
Hilton Garden Inn New York - Times Square Central,2023/3/1,2023/3/2,2023/3/4,0,2,Queen Room with City View,1 queen bed,0,"1,522 reviews",Good,7.6,0,0,1.5 km from center,"Manhattan, New York",3,$116 taxes and charges,No Discount,US$348
Residence Inn by Marriott New York Manhattan/Central Park,2023/3/1,2023/3/2,2023/3/4,0,2,Standard Studio with Times Square View,"Entire studio • 1 bathroom • 21m²
1 king bed",Breakfast included,"1,287 reviews",Very Good,8.4,FREE cancellation • No prepayment needed,0,450 m from center,"Manhattan, New York",4,$99 taxes and charges,No Discount,US$598
City Club Hotel,2023/3/1,2023/3/2,2023/3/4,0,2,Petite Room,1 full bed,0,"1,230 reviews",Good,7.3,0,0,1.4 km from center,"Manhattan, New York",4,$96 taxes and charges,No Discount,US$295
Courtyard New York Manhattan/Midtown West,2023/3/1,2023/3/2,2023/3/4,0,2,"Guest Room, 1 King",1 king bed,0,"2,291 reviews",Excellent,8.6,0,0,2.1 km from center,"Hudson Yards, New York",4,$64 taxes and charges,No Discount,US$388
Courtyard by Marriott Times Square West,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,0,"1,795 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.8 km from center,"Hell's Kitchen, New York",4,$54 taxes and charges,No Discount,US$318
"Hotel 50 Bowery, part of JdV by Hyatt",2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,0,824 reviews,Excellent,8.6,0,0,5.9 km from center,"Chinatown, New York",4,$123 taxes and charges,No Discount,US$398
Executive Hotel Le Soleil New York,2023/3/1,2023/3/2,2023/3/4,0,2,Executive Queen Room,1 queen bed,0,"2,463 reviews",Very Good,8.2,0,0,2 km from center,"Manhattan, New York",4,$94 taxes and charges,No Discount,US$358
Fairfield Inn & Suites by Marriott New York Manhattan/Fifth Avenue,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,Breakfast included,465 reviews,Good,7.4,0,0,1.9 km from center,"Manhattan, New York",3,$47 taxes and charges,No Discount,US$268
"Hotel Shocard Broadway, Times Square",2023/3/1,2023/3/2,2023/3/4,0,2,Standard Double Room,1 full bed,0,"1,067 reviews",Good,7.6,0,0,1.5 km from center,"Manhattan, New York",3,$99 taxes and charges,No Discount,US$230
Hyatt Grand Central New York,2023/3/1,2023/3/2,2023/3/4,0,2,Queen Room,1 queen bed,0,"1,211 reviews",Good,7.3,0,0,1.9 km from center,"Midtown East, New York",4,$153 taxes and charges,No Discount,US$364
Dylan Hotel NYC,2023/3/1,2023/3/2,2023/3/4,0,,Luxury Queen Room,1 queen bed,0,"2,358 reviews",Good,7.8,0,0,1.8 km from center,"Murray Hill, New York",4,$84 taxes and charges,No Discount,
Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,2023/3/1,2023/3/2,2023/3/4,0,2,1 King Bed,1 king bed,Breakfast included,"5,173 reviews",Very Good,8.0,0,0,1.9 km from center,"Hell's Kitchen, New York",4,$66 taxes and charges,No Discount,US$398
The Manhattan at Times Square,2023/3/1,2023/3/2,2023/3/4,0,2,Standard Queen Room,1 queen bed,0,"4,008 reviews",Review score,5.6,0,0,0.7 km from center,"Manhattan, New York",4,$125 taxes and charges,US$308,US$246
Hampton Inn Manhattan Times Square North,2023/3/1,2023/3/2,2023/3/4,0,2,Queen Room,1 queen bed,Breakfast included,"2,632 reviews",Good,7.8,0,0,0.6 km from center,"Hell's Kitchen, New York",3,$67 taxes and charges,No Discount,US$408
Pestana Park Avenue,2023/3/1,2023/3/2,2023/3/4,0,2,Classic Room,1 queen bed,0,850 reviews,Very Good,8.5,0,0,1.9 km from center,"Murray Hill, New York",4,$107 taxes and charges,US$394,US$366
Doubletree By Hilton New York Times Square West,2023/3/1,2023/3/2,2023/3/4,0,2,One King Bed Standard,1 king bed,0,"14,273 reviews",Good,7.0,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$55 taxes and charges,No Discount,US$328
Millennium Downtown New York,2023/3/1,2023/3/2,2023/3/4,0,2,Superior King Room,1 king bed,0,"3,596 reviews",Good,7.4,FREE cancellation • No prepayment needed,0,6.8 km from center,"Wall Street - Financial District, New York",4,$135 taxes and charges,No Discount,US$322
"InterContinental New York Barclay Hotel, an IHG Hotel",2023/3/1,2023/3/2,2023/3/4,0,2,Classic Double Room,,0,897 reviews,Very Good,8.0,0,0,1.5 km from center,"Midtown East, New York",5,$179 taxes and charges,No Discount,US$458
Aliz Hotel Times Square,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,0,"3,584 reviews",Good,7.8,0,0,1.6 km from center,"Hell's Kitchen, New York",4,$127 taxes and charges,US$385,US$347
citizenM New York Bowery,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,0,"2,207 reviews",Excellent,8.8,0,0,5.4 km from center,"Lower East Side, New York",4,$67 taxes and charges,No Discount,US$408
Archer Hotel New York,2023/3/1,2023/3/2,2023/3/4,0,2,Room Type Selected by Hotel,1 full bed,0,717 reviews,Excellent,8.7,0,0,1.8 km from center,"Manhattan, New York",4,$89 taxes and charges,No Discount,US$558
HGU New York,2023/3/1,2023/3/2,2023/3/4,0,2,Queen Standard,1 queen bed,Breakfast included,"1,537 reviews",Good,7.4,0,0,2.4 km from center,"Manhattan, New York",4,$62 taxes and charges,No Discount,US$370
DoubleTree by Hilton New York Times Square South,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,0,"4,380 reviews",Good,7.9,0,0,1.8 km from center,"Hell's Kitchen, New York",4,$58 taxes and charges,No Discount,US$348
Element Times Square West,2023/3/1,2023/3/2,2023/3/4,0,2,"Guest Room, 1 King",1 king bed,Breakfast included,"5,501 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$69 taxes and charges,No Discount,US$418
"Club Quarters Hotel Grand Central, New York",2023/3/1,2023/3/2,2023/3/4,0,2,Small Queen Room,1 queen bed,0,"2,277 reviews",Very Good,8.0,0,0,1.8 km from center,"Midtown East, New York",4,$66 taxes and charges,No Discount,US$398
Archer Hotel New York,2023/3/1,2023/3/2,2023/3/4,0,2,Classic Queen Guest Room,1 queen bed,0,717 reviews,Excellent,8.7,0,0,1.8 km from center,"Manhattan, New York",4,$89 taxes and charges,No Discount,US$558
WestHouse Hotel New York,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,Breakfast included,744 reviews,Very Good,8.2,0,0,400 m from center,"Manhattan, New York",5,$332 taxes and charges,No Discount,US$494
Dylan Hotel NYC,2023/3/1,2023/3/2,2023/3/4,0,,Luxury Queen Room,1 queen bed,0,"2,358 reviews",Good,7.8,0,0,1.8 km from center,"Murray Hill, New York",4,$84 taxes and charges,No Discount,
Soho Grand Hotel,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,0,"1,215 reviews",Very Good,8.3,0,0,5.5 km from center,"SoHo, New York",4,$173 taxes and charges,US$728,US$582
Park Central,2023/3/1,2023/3/2,2023/3/4,0,2,Classic King Room,1 king bed,0,"2,563 reviews",Good,7.6,0,0,400 m from center,"Manhattan, New York",4,$143 taxes and charges,No Discount,US$334
"Club Quarters Hotel Grand Central, New York",2023/3/1,2023/3/2,2023/3/4,0,2,Small Queen Room,1 queen bed,0,"2,277 reviews",Very Good,8.0,0,0,1.8 km from center,"Midtown East, New York",4,$66 taxes and charges,No Discount,US$398
"Club Quarters Hotel Times Square, New York",2023/3/1,2023/3/2,2023/3/4,0,2,Small Single Room,1 full bed,0,"2,512 reviews",Good,7.8,0,0,1.3 km from center,"Manhattan, New York",4,$59 taxes and charges,No Discount,US$354
Courtyard by Marriott New York Manhattan / Soho,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,0,265 reviews,Good,7.9,0,0,4.9 km from center,"SoHo, New York",4,$61 taxes and charges,No Discount,US$368
Michelangelo Hotel,2023/3/1,2023/3/2,2023/3/4,0,2,Executive King Room,1 king bed,0,685 reviews,Very Good,8.5,0,0,0.7 km from center,"Manhattan, New York",4,$181 taxes and charges,No Discount,US$518
Embassy Suites By Hilton New York Manhattan Times Square,2023/3/1,2023/3/2,2023/3/4,0,2,1 King Bed Studio with Sofa,"Private suite
2 beds (1 king, 1 sofa bed)",Breakfast included,"4,107 reviews",Good,7.9,0,0,1.9 km from center,"Manhattan, New York",4,$142 taxes and charges,No Discount,US$448
The Fifty Sonesta Select New York,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 queen bed,0,751 reviews,Very Good,8.0,0,0,1.6 km from center,"Midtown East, New York",4,$160 taxes and charges,US$428,US$342
Renaissance New York Chelsea Hotel,2023/3/1,2023/3/2,2023/3/4,0,2,"Guest Room, 1 King",1 king bed,0,535 reviews,Good,7.8,0,0,2.8 km from center,"Chelsea, New York",4,$140 taxes and charges,No Discount,US$438
Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,2023/3/1,2023/3/2,2023/3/4,0,2,1 King Bed,1 king bed,Breakfast included,"5,173 reviews",Very Good,8.0,0,0,1.9 km from center,"Hell's Kitchen, New York",4,$66 taxes and charges,No Discount,US$398
Citadines Connect Fifth Avenue New York,2023/3/1,2023/3/2,2023/3/4,0,2,Premier King Room,1 king bed,Breakfast included,"2,989 reviews",Good,7.7,0,0,1.4 km from center,"Manhattan, New York",3,$103 taxes and charges,No Discount,US$341
Park Terrace Hotel,2023/3/1,2023/3/2,2023/3/4,0,2,Classic Room,1 queen bed,0,"2,427 reviews",Excellent,8.7,0,0,1.7 km from center,"Manhattan, New York",4,$86 taxes and charges,No Discount,US$538
HGU New York,2023/3/1,2023/3/2,2023/3/4,0,2,Queen Standard,1 queen bed,Breakfast included,"1,537 reviews",Good,7.4,0,0,2.4 km from center,"Manhattan, New York",4,$62 taxes and charges,No Discount,US$370
Hilton Garden Inn West 35th Street,2023/3/1,2023/3/2,2023/3/4,0,2,King Room,1 king bed,0,"2,502 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,2 km from center,"Manhattan, New York",3,$63 taxes and charges,No Discount,US$378
"Candlewood Suites NYC -Times Square, an IHG Hotel",2023/3/1,2023/3/2,2023/3/4,0,2,Queen Studio - Disability Access,1 queen bed,0,"1,380 reviews",Good,7.5,0,0,1.6 km from center,"Hell's Kitchen, New York",3,$95 taxes and charges,No Discount,US$336
"Le Meridien New York, Central Park by Marriott",2023/3/1,2023/3/2,2023/3/4,0,2,"Guest Room, 1 King, Cozy King",1 king bed,0,439 reviews,Good,7.2,0,0,500 m from center,"Manhattan, New York",5,$116 taxes and charges,"US$1,155",US$566
Leon Hotel LES,2023/3/1,2023/3/2,2023/3/4,0,2,Deluxe King Room,1 king bed,0,"1,303 reviews",Very Good,8.1,0,0,5.9 km from center,"Lower East Side, New York",3,$109 taxes and charges,No Discount,US$248
