Name,SnapShotDate,Checkin,Checkout,NumOfWeekendDays,Nights,RoomType,BedType,Breakfast,Review,Rating,Score,Cancellation,Sustainable,CenterDistance,Location,Stars,Taxes,PriceBdiscount,Price
The Time New York,2023/2/27,2023/3/18,2023/3/22,2,4,Superior King Room,1 king bed,Breakfast included,"1,212 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,0.8 km from center,"Manhattan, New York",4,$299 taxes and charges,No Discount,"US$1,001"
Hotel Lucerne,2023/2/27,2023/3/18,2023/3/22,2,4,Deluxe Queen Room,1 queen bed,0,"1,013 reviews",Very Good,8.5,Free cancellation,0,1.7 km from center,"Upper West Side, New York",4,$242 taxes and charges,No Discount,"US$1,546"
Iroquois New York Times Square,2023/2/27,2023/3/18,2023/3/22,2,4,Deluxe Queen Room,1 queen bed,Breakfast included,"1,710 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.4 km from center,"Manhattan, New York",5,$360 taxes and charges,No Discount,"US$1,504"
Sofitel New York,2023/2/27,2023/3/18,2023/3/22,2,4,Superior King Room,1 king bed,0,519 reviews,Good,7.5,Free cancellation,0,1.4 km from center,"Manhattan, New York",4,$388 taxes and charges,No Discount,"US$1,634"
Ace Hotel New York,2023/2/27,2023/3/18,2023/3/22,2,4,Single Room,1 full bed,0,"1,017 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.5 km from center,"NoMad, New York",4,$327 taxes and charges,No Discount,"US$1,036"
Thompson Central Park - New York,2023/2/27,2023/3/18,2023/3/22,2,4,King Room,1 king bed,0,191 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,0.5 km from center,"Manhattan, New York",5,$433 taxes and charges,No Discount,"US$1,785"
Virgin Hotels New York City,2023/2/27,2023/3/18,2023/3/22,2,4,Deluxe King Room,1 king bed,0,3 reviews,Review score,5.7,FREE cancellation • No prepayment needed,0,2.5 km from center,"NoMad, New York",4,$365 taxes and charges,No Discount,"US$1,288"
ModernHaus SoHo,2023/2/27,2023/3/18,2023/3/22,2,4,Newly Renovated Standard Queen Room,1 queen bed,0,448 reviews,Very Good,8.5,FREE cancellation • No prepayment needed,0,5.4 km from center,"SoHo, New York",5,$479 taxes and charges,No Discount,"US$1,740"
Hampton Inn Times Square Central,2023/2/27,2023/3/18,2023/3/22,2,4,King Room,1 king bed,Breakfast included,"2,266 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",3,$200 taxes and charges,No Discount,"US$1,261"
Sofitel New York,2023/2/27,2023/3/18,2023/3/22,2,4,Superior King Room,1 king bed,0,519 reviews,Good,7.5,Free cancellation,0,1.4 km from center,"Manhattan, New York",4,$388 taxes and charges,No Discount,"US$1,634"
Dream Midtown,2023/2/27,2023/3/18,2023/3/22,2,4,Full Room,1 full bed,0,677 reviews,Good,7.6,FREE cancellation • No prepayment needed,0,400 m from center,"Manhattan, New York",4,$280 taxes and charges,"US$1,026",US$872
The Renwick,2023/2/27,2023/3/18,2023/3/22,2,4,Gallery King,1 king bed,0,"1,015 reviews",Very Good,8.2,Free cancellation,0,2 km from center,"Murray Hill, New York",4,$317 taxes and charges,"US$1,246","US$1,121"
Roxy Hotel New York,2023/2/27,2023/3/18,2023/3/22,2,4,Deluxe King Room,1 king bed,0,951 reviews,Very Good,8.4,Free cancellation,0,5.8 km from center,"Tribeca, New York",4,$374 taxes and charges,"US$1,486","US$1,352"
Soho Grand Hotel,2023/2/27,2023/3/18,2023/3/22,2,4,King Room,1 king bed,0,"1,211 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,5.5 km from center,"SoHo, New York",4,$410 taxes and charges,"US$1,776","US$1,598"
The James New York - NoMad,2023/2/27,2023/3/18,2023/3/22,2,4,Queen Room,1 queen bed,0,499 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,2.6 km from center,"NoMad, New York",4,$370 taxes and charges,"US$1,299","US$1,169"
Lex Hotel NYC,2023/2/27,2023/3/18,2023/3/22,2,4,Queen Room,1 queen bed,Breakfast included,584 reviews,Very Good,8.1,Free cancellation,0,3 km from center,"Kips Bay, New York",3,$246 taxes and charges,US$936,US$796
Omni Berkshire Place,2023/2/27,2023/3/18,2023/3/22,2,4,Deluxe King Room,1 king bed,0,516 reviews,Excellent,8.7,FREE cancellation • No prepayment needed,0,1.1 km from center,"Midtown East, New York",4,$404 taxes and charges,No Discount,"US$1,714"
Ace Hotel New York,2023/2/27,2023/3/18,2023/3/22,2,4,Single Room,1 full bed,0,"1,017 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.5 km from center,"NoMad, New York",4,$327 taxes and charges,No Discount,"US$1,036"
Hampton Inn Manhattan/Downtown- Financial District,2023/2/27,2023/3/18,2023/3/22,2,4,Queen Room,1 queen bed,0,658 reviews,Good,7.6,FREE cancellation • No prepayment needed,0,7.7 km from center,"Wall Street - Financial District, New York",3,$127 taxes and charges,No Discount,US$763
The Evelyn NoMad,2023/2/27,2023/3/18,2023/3/22,2,4,Deluxe Queen Room,1 queen bed,Breakfast included,"2,615 reviews",Good,7.7,FREE cancellation • No prepayment needed,0,2.7 km from center,"NoMad, New York",5,$352 taxes and charges,No Discount,"US$1,450"
The Moore,2023/2/27,2023/3/18,2023/3/22,2,4,View Queen,1 queen bed,0,843 reviews,Very Good,8.5,Free cancellation,0,3 km from center,"Chelsea, New York",4,$247 taxes and charges,No Discount,"US$1,581"
Royalton New York,2023/2/27,2023/3/18,2023/3/22,2,4,Standard Queen Room,1 queen bed,0,"1,367 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.4 km from center,"Manhattan, New York",4,$353 taxes and charges,No Discount,"US$1,206"
SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,2023/2/27,2023/3/18,2023/3/22,2,4,"Studio, 1 King",1 king bed,Breakfast included,52 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,3.1 km from center,"Flatiron District, New York",3,$183 taxes and charges,No Discount,"US$1,146"
Casablanca Hotel by Library Hotel Collection,2023/2/27,2023/3/18,2023/3/22,2,4,Deluxe Queen Room,1 queen bed,0,70 reviews,Wonderful,9.3,FREE cancellation • No prepayment needed,0,1.3 km from center,"Manhattan, New York",4,$332 taxes and charges,No Discount,"US$1,476"
Residence Inn by Marriott New York Manhattan/Times Square,2023/2/27,2023/3/18,2023/3/22,2,4,Queen Studio with Sofa Bed,"2 beds (1 sofa bed, 1 queen)",Breakfast included,"3,081 reviews",Very Good,8.1,0,0,1.7 km from center,"Manhattan, New York",4,$176 taxes and charges,No Discount,"US$1,043"
The Manhattan at Times Square,2023/2/27,2023/3/18,2023/3/22,2,4,Standard Queen Room,1 queen bed,0,"4,005 reviews",Review score,5.6,Free cancellation,0,0.7 km from center,"Manhattan, New York",4,$291 taxes and charges,"US$1,036",US$777
AC Hotel by Marriott New York Times Square,2023/2/27,2023/3/18,2023/3/22,2,4,King Room - Hearing Accessible,1 king bed,0,693 reviews,Very Good,8.3,FREE cancellation • No prepayment needed,0,1.6 km from center,"Manhattan, New York",4,$215 taxes and charges,No Discount,"US$1,366"
The Shelburne Sonesta New York,2023/2/27,2023/3/18,2023/3/22,2,4,Queen Room,1 queen bed,0,"1,151 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,2.2 km from center,"Murray Hill, New York",4,$339 taxes and charges,"US$1,043",US$814
Residence Inn by Marriott New York Manhattan/Central Park,2023/2/27,2023/3/18,2023/3/22,2,4,King Studio,"Entire studio • 1 bathroom • 20m²
1 king bed",Breakfast included,"1,292 reviews",Very Good,8.4,0,0,450 m from center,"Manhattan, New York",4,$243 taxes and charges,No Discount,"US$1,499"
Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,2023/2/27,2023/3/18,2023/3/22,2,4,King Room,1 king bed,Breakfast included,"3,894 reviews",Very Good,8.2,0,0,2.1 km from center,"Hell's Kitchen, New York",4,$192 taxes and charges,No Discount,"US$1,204"
Margaritaville Resort Times Square,2023/2/27,2023/3/18,2023/3/23,2,,Deluxe King Room,1 king bed,0,"1,349 reviews",Excellent,8.8,0,0,1.5 km from center,"Manhattan, New York",4,$508 taxes and charges,No Discount,
The Herald 8 by LuxUrban,2023/2/27,2023/3/18,2023/3/23,2,5,Suite,"Private suite • 1 bedroom • 1 living room • 1 bathroom • 28m²
1 king bed",0,"2,115 reviews",Good,7.7,Free cancellation,0,2 km from center,"Manhattan, New York",,$176 taxes and charges,No Discount,"US$1,095"
"The New Yorker, A Wyndham Hotel",2023/2/27,2023/3/18,2023/3/23,2,5,Standard Queen Room,1 queen bed,0,"8,907 reviews",Good,7.7,Free cancellation,0,2 km from center,"Hell's Kitchen, New York",4,$292 taxes and charges,No Discount,US$731
Riu Plaza Manhattan Times Square,2023/2/27,2023/3/18,2023/3/23,2,5,Deluxe Family King,"2 beds (1 king, 1 sofa bed)",0,"6,349 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$402 taxes and charges,"US$2,056","US$1,480"
The Cloud One New York-Downtown,2023/2/27,2023/3/18,2023/3/23,2,5,Standard King Room,1 king bed,0,503 reviews,Very Good,8.2,FREE cancellation • No prepayment needed,0,7 km from center,"Wall Street - Financial District, New York",4,$163 taxes and charges,No Discount,US$985
Pod Times Square,2023/2/27,2023/3/18,2023/3/23,2,5,ADA Full Pod,1 full bed,0,"12,733 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.4 km from center,"Hell's Kitchen, New York",4,$271 taxes and charges,"US$1,105",US$939
SpringHill Suites by Marriott New York Manhattan Chelsea,2023/2/27,2023/3/18,2023/3/23,2,5,King Room,"Private suite
1 king bed",Breakfast included,"3,675 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",4,$181 taxes and charges,No Discount,"US$1,109"
M Social Hotel Times Square New York,2023/2/27,2023/3/18,2023/3/23,2,5,Social City View King,1 king bed,0,"5,492 reviews",Very Good,8.4,FREE cancellation • No prepayment needed,0,0.6 km from center,"Manhattan, New York",4,$414 taxes and charges,"US$1,475","US$1,328"
Hyatt Place New York City/Times Square,2023/2/27,2023/3/18,2023/3/23,2,5,King Room,1 king bed,Breakfast included,"14,979 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.7 km from center,"Hell's Kitchen, New York",4,$179 taxes and charges,No Discount,"US$1,095"
Courtyard by Marriott New York Manhattan/Central Park,2023/2/27,2023/3/18,2023/3/23,2,5,King Room - City View,1 king bed,0,"3,277 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,450 m from center,"Manhattan, New York",4,$313 taxes and charges,No Discount,"US$2,000"
Fairfield Inn by Marriott New York Manhattan/Financial District,2023/2/27,2023/3/18,2023/3/23,2,5,Queen Room,1 queen bed,Breakfast included,"2,273 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,7.2 km from center,"Wall Street - Financial District, New York",3,$137 taxes and charges,No Discount,US$811
MOXY NYC Times Square,2023/2/27,2023/3/18,2023/3/23,2,5,Double Room,1 full bed,0,"8,905 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.9 km from center,"Manhattan, New York",4,$367 taxes and charges,No Discount,"US$1,205"
Hyatt House New York/Chelsea,2023/2/27,2023/3/18,2023/3/23,2,5,Den Guestroom with King Bed,1 king bed,Breakfast included,542 reviews,Very Good,8.1,Free cancellation,0,2.5 km from center,"Chelsea, New York",3,$226 taxes and charges,No Discount,"US$1,346"
SpringHill Suites by Marriott New York Manhattan/Times Square South,2023/2/27,2023/3/18,2023/3/23,2,5,1 Queen Bed,1 queen bed,Breakfast included,"4,077 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.9 km from center,"Hell's Kitchen, New York",4,$197 taxes and charges,No Discount,"US$1,218"
Moxy NYC Chelsea,2023/2/27,2023/3/18,2023/3/23,2,5,King Room,1 king bed,0,"3,732 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",4,$366 taxes and charges,No Discount,"US$1,194"
Hyatt Place NYC Chelsea,2023/2/27,2023/3/18,2023/3/23,2,5,King Room,1 king bed,Breakfast included,"6,257 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.8 km from center,"Chelsea, New York",4,$223 taxes and charges,No Discount,"US$1,395"
Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,2023/2/27,2023/3/18,2023/3/23,2,5,1 King Bed,1 king bed,Breakfast included,"5,177 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.9 km from center,"Hell's Kitchen, New York",4,$208 taxes and charges,No Discount,"US$1,292"
Hyatt Place New York/Midtown-South,2023/2/27,2023/3/18,2023/3/23,2,5,King Room - Mobility Accessible,1 king bed,Breakfast included,"2,168 reviews",Very Good,8.1,Free cancellation,0,2 km from center,"Manhattan, New York",4,$282 taxes and charges,No Discount,"US$1,795"
Times Square EDITION New York,2023/2/27,2023/3/18,2023/3/23,2,5,Queen Room,1 queen bed,0,690 reviews,Very Good,8.5,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",5,$473 taxes and charges,No Discount,"US$1,725"
"Holiday Inn Express New York City Chelsea, an IHG Hotel",2023/2/27,2023/3/18,2023/3/23,2,5,King Room,1 king bed,Breakfast included,"3,023 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.4 km from center,"Chelsea, New York",3,$260 taxes and charges,No Discount,"US$1,062"
CIVILIAN Hotel,2023/2/27,2023/3/18,2023/3/23,2,5,Double Room,1 queen bed,0,"1,145 reviews",Very Good,8.5,Free cancellation,0,0.9 km from center,"Hell's Kitchen, New York",4,$234 taxes and charges,No Discount,"US$1,465"
YOTEL New York Times Square,2023/2/27,2023/3/18,2023/3/23,2,5,Premium Queen View,1 queen bed,0,"3,795 reviews",Good,7.1,FREE cancellation • No prepayment needed,0,1.5 km from center,"Hell's Kitchen, New York",4,$382 taxes and charges,"US$1,264","US$1,011"
Hotel Edison Times Square,2023/2/27,2023/3/18,2023/3/23,2,5,Signature 1 Queen Bed,1 queen bed,Breakfast included,"11,194 reviews",Good,7.3,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$394 taxes and charges,No Discount,"US$1,192"
U Hotel Fifth Avenue I Empire State Building,2023/2/27,2023/3/18,2023/3/23,2,5,Queen Room,1 queen bed,0,"1,692 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.1 km from center,"Manhattan, New York",3,$253 taxes and charges,"US$1,020",US$816
Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,2023/2/27,2023/3/18,2023/3/23,2,5,King Room,1 king bed,Breakfast included,"4,603 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$223 taxes and charges,No Discount,"US$1,390"
Nolitan Hotel SoHo - New York,2023/2/27,2023/3/18,2023/3/23,2,5,Deluxe Queen Room,1 queen bed,0,"1,136 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,5.4 km from center,"SoHo, New York",4,$304 taxes and charges,"US$1,215",US$972
Hilton Garden Inn Times Square,2023/2/27,2023/3/18,2023/3/23,2,5,King Room,1 king bed,0,"2,189 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,0.9 km from center,"Manhattan, New York",3,$183 taxes and charges,No Discount,"US$1,122"
citizenM New York Times Square,2023/2/27,2023/3/18,2023/3/23,2,5,King Room,1 king bed,0,"2,796 reviews",Excellent,8.7,Free cancellation,0,0.8 km from center,"Manhattan, New York",4,$236 taxes and charges,No Discount,"US$1,480"
Four Points by Sheraton Midtown - Times Square,2023/2/27,2023/3/18,2023/3/23,2,5,King Room,1 king bed,0,"1,971 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$197 taxes and charges,"US$1,435","US$1,220"
Hotel Belleclaire Central Park,2023/2/27,2023/3/18,2023/3/23,2,5,Deluxe 1 King,1 king bed,Breakfast included,"2,319 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.6 km from center,"Upper West Side, New York",4,$347 taxes and charges,No Discount,"US$1,420"
Hotel Lucerne,2023/2/27,2023/3/18,2023/3/23,2,5,Deluxe Queen Room,1 queen bed,0,"1,013 reviews",Very Good,8.5,Free cancellation,0,1.7 km from center,"Upper West Side, New York",4,$255 taxes and charges,"US$1,895","US$1,611"
Courtyard New York Downtown Manhattan/Financial District,2023/2/27,2023/3/18,2023/3/23,2,5,"Guest room, 1 King, City view",1 king bed,0,570 reviews,Good,7.3,FREE cancellation • No prepayment needed,0,7.1 km from center,"Wall Street - Financial District, New York",3,$151 taxes and charges,No Discount,US$905
Michelangelo Hotel,2023/2/27,2023/3/18,2023/3/23,2,5,Executive King Room,1 king bed,0,682 reviews,Very Good,8.5,FREE cancellation • No prepayment needed,0,0.7 km from center,"Manhattan, New York",4,$515 taxes and charges,"US$2,025","US$1,721"
TownePlace Suites by Marriott New York Manhattan/Chelsea,2023/2/27,2023/3/18,2023/3/23,2,5,King Studio with Kitchenette,"Entire studio • 1 bathroom • 19m²
1 king bed",Breakfast included,"2,229 reviews",Very Good,8.1,0,0,2.5 km from center,"Chelsea, New York",4,$174 taxes and charges,No Discount,"US$1,060"
citizenM New York Bowery,2023/2/27,2023/3/18,2023/3/23,2,5,King Room,1 king bed,0,"2,205 reviews",Excellent,8.8,FREE cancellation • No prepayment needed,0,5.4 km from center,"Lower East Side, New York",4,$221 taxes and charges,No Discount,"US$1,380"
SIXTY SoHo,2023/2/27,2023/3/18,2023/3/23,2,5,Superior Queen Room,1 queen bed,0,728 reviews,Very Good,8.3,FREE cancellation • No prepayment needed,0,5.2 km from center,"SoHo, New York",5,$486 taxes and charges,"US$2,225","US$1,780"
DoubleTree by Hilton Hotel New York City - Chelsea,2023/2/27,2023/3/18,2023/3/23,2,5,King Room,1 king bed,0,"1,240 reviews",Good,7.3,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",4,$153 taxes and charges,No Discount,US$916
The Pearl Hotel,2023/2/27,2023/3/18,2023/3/23,2,5,Deluxe Queen Room,1 queen bed,Breakfast included,951 reviews,Excellent,8.6,FREE cancellation • No prepayment needed,0,0.8 km from center,"Manhattan, New York",4,$441 taxes and charges,"US$1,929","US$1,640"
"Hotel Shocard Broadway, Times Square",2023/2/27,2023/3/18,2023/3/23,2,5,Queen Room,1 queen bed,0,"1,071 reviews",Good,7.7,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",3,$277 taxes and charges,US$940,US$771
Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,2023/2/27,2023/3/18,2023/3/23,2,5,King Room,1 king bed,Breakfast included,"4,603 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$223 taxes and charges,No Discount,"US$1,390"
MADE Hotel,2023/2/27,2023/3/18,2023/3/23,2,5,Standard King Room,1 king bed,0,"1,039 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,2.5 km from center,"NoMad, New York",4,$404 taxes and charges,No Discount,"US$1,651"
Four Points by Sheraton Manhattan Chelsea,2023/2/27,2023/3/18,2023/3/23,2,5,"Guest Room, 1 King",1 king bed,0,975 reviews,Good,7.1,FREE cancellation • No prepayment needed,0,2.8 km from center,"Chelsea, New York",3,$141 taxes and charges,No Discount,US$838
