Name,SnapShotDate,Checkin,Checkout,NumOfWeekendDays,Nights,RoomType,BedType,Breakfast,Review,Rating,Score,Cancellation,Sustainable,CenterDistance,Location,Stars,Taxes,PriceBdiscount,Price
Hampton Inn Manhattan Grand Central,2023/3/3,2023/3/25,2023/3/26,1,1,Standard King Room,1 king bed,0,"1,468 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,2.1 km from center,"Midtown East, New York",3,$36 taxes and charges,No Discount,US$220
Riu Plaza Manhattan Times Square,2023/3/3,2023/3/25,2023/3/26,1,1,Deluxe King,1 king bed,0,"6,415 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$88 taxes and charges,US$483,US$348
Dream Downtown,2023/3/3,2023/3/25,2023/3/26,1,1,Queen Room,1 queen bed,0,651 reviews,Good,7.2,FREE cancellation • No prepayment needed,0,3.4 km from center,"Chelsea, New York",4,$101 taxes and charges,No Discount,US$275
Royalton Park Avenue,2023/3/3,2023/3/25,2023/3/26,1,1,Superior Queen Room,1 queen bed,0,960 reviews,Very Good,8.2,FREE cancellation • No prepayment needed,0,2.7 km from center,"NoMad, New York",5,$91 taxes and charges,No Discount,US$283
M Social Hotel Times Square New York,2023/3/3,2023/3/25,2023/3/26,1,1,Social City View King,1 king bed,0,"5,527 reviews",Very Good,8.4,FREE cancellation • No prepayment needed,0,0.6 km from center,"Manhattan, New York",4,$95 taxes and charges,No Discount,US$349
Executive Hotel Le Soleil New York,2023/3/3,2023/3/25,2023/3/26,1,1,Executive Queen Room,1 queen bed,0,"2,463 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,2 km from center,"Manhattan, New York",4,$60 taxes and charges,No Discount,US$269
Riu Plaza New York Times Square,2023/3/3,2023/3/25,2023/3/26,1,1,Executive King Room,1 king bed,Breakfast included,"6,335 reviews",Very Good,8.4,FREE cancellation • No prepayment needed,0,1 km from center,"Hell's Kitchen, New York",4,$88 taxes and charges,US$483,US$348
The Belvedere Hotel,2023/3/3,2023/3/25,2023/3/26,1,1,Executive King Room,1 king bed,0,"3,636 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,0.9 km from center,"Hell's Kitchen, New York",4,$81 taxes and charges,No Discount,US$359
The Kitano Hotel New York,2023/3/3,2023/3/25,2023/3/26,1,1,Superior Room,,0,457 reviews,Very Good,8.5,0,0,2.1 km from center,"Murray Hill, New York",4,$40 taxes and charges,No Discount,US$248
Soho Grand Hotel,2023/3/3,2023/3/25,2023/3/26,1,1,Soho King Room,1 king bed,0,"1,218 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,5.5 km from center,"SoHo, New York",4,$102 taxes and charges,US$439,US$395
Ace Hotel New York,2023/3/3,2023/3/25,2023/3/26,1,1,Single Room,1 full bed,0,"1,021 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.5 km from center,"NoMad, New York",4,$78 taxes and charges,No Discount,US$233
citizenM New York Times Square,2023/3/3,2023/3/25,2023/3/26,1,1,King Room,1 king bed,0,"2,777 reviews",Excellent,8.7,Free cancellation,0,0.8 km from center,"Manhattan, New York",4,$56 taxes and charges,No Discount,US$359
"Le Meridien New York, Central Park by Marriott",2023/3/3,2023/3/25,2023/3/26,1,1,"Guest Room, 1 King, Cozy King",1 king bed,0,438 reviews,Good,7.2,FREE cancellation • No prepayment needed,0,500 m from center,"Manhattan, New York",5,$69 taxes and charges,No Discount,US$269
Gansevoort Meatpacking,2023/3/3,2023/3/25,2023/3/26,1,1,Superior Queen Room,1 queen bed,0,615 reviews,Very Good,8.3,Free cancellation,0,3.7 km from center,"Greenwich Village, New York",5,$111 taxes and charges,US$615,US$492
Warwick New York,2023/3/3,2023/3/25,2023/3/26,1,1,Premier King Bed,1 king bed,0,"4,402 reviews",Good,7.8,Free cancellation,0,0.7 km from center,"Manhattan, New York",4,$79 taxes and charges,No Discount,US$285
AC Hotel by Marriott New York Times Square,2023/3/3,2023/3/25,2023/3/26,1,1,King Room - Hearing Accessible,1 king bed,0,691 reviews,Very Good,8.3,Free cancellation,0,1.6 km from center,"Manhattan, New York",4,$62 taxes and charges,No Discount,US$399
YOTEL New York Times Square,2023/3/3,2023/3/25,2023/3/26,1,1,Premium Queen View,1 queen bed,0,"3,804 reviews",Good,7.1,FREE cancellation • No prepayment needed,0,1.5 km from center,"Hell's Kitchen, New York",4,$79 taxes and charges,US$309,US$222
The Tuscany Powered by LuxUrban,2023/3/3,2023/3/25,2023/3/26,1,1,Studio,1 king bed,0,47 reviews,Good,7.8,Free cancellation,0,2.1 km from center,"Murray Hill, New York",4,$46 taxes and charges,No Discount,US$286
Warwick New York,2023/3/3,2023/3/25,2023/3/26,1,1,Premier King Bed,1 king bed,0,"4,402 reviews",Good,7.8,Free cancellation,0,0.7 km from center,"Manhattan, New York",4,$79 taxes and charges,No Discount,US$285
Dylan Hotel NYC,2023/3/3,2023/3/25,2023/3/26,1,1,Executive King Room,1 queen bed,0,"2,357 reviews",Good,7.8,Free cancellation,0,1.8 km from center,"Murray Hill, New York",4,$58 taxes and charges,No Discount,US$259
Riu Plaza New York Times Square,2023/3/3,2023/3/25,2023/3/26,1,1,Executive King Room,1 king bed,0,"6,335 reviews",Very Good,8.4,0,0,1 km from center,"Hell's Kitchen, New York",4,$86 taxes and charges,No Discount,US$333
Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,2023/3/3,2023/3/25,2023/3/26,1,1,Double Room with Two Double Beds,2 full beds,Breakfast included,"3,916 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,2.1 km from center,"Hell's Kitchen, New York",4,$60 taxes and charges,No Discount,US$380
The Kitano Hotel New York,2023/3/3,2023/3/25,2023/3/26,1,1,Superior Room,,0,457 reviews,Very Good,8.5,0,0,2.1 km from center,"Murray Hill, New York",4,$40 taxes and charges,No Discount,US$248
DoubleTree by Hilton New York Times Square South,2023/3/3,2023/3/25,2023/3/26,1,1,King Room,1 king bed,0,"4,389 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,1.8 km from center,"Hell's Kitchen, New York",4,$49 taxes and charges,No Discount,US$309
Hyatt Place NYC Chelsea,2023/3/3,2023/3/25,2023/3/26,1,1,King Room,1 king bed,Breakfast included,"6,386 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.8 km from center,"Chelsea, New York",4,$51 taxes and charges,No Discount,US$319
ModernHaus SoHo,2023/3/3,2023/3/25,2023/3/26,1,1,Newly Renovated Standard Queen Room,1 queen bed,0,448 reviews,Very Good,8.5,FREE cancellation • No prepayment needed,0,5.4 km from center,"SoHo, New York",5,$126 taxes and charges,No Discount,US$475
Hotel Hendricks,2023/3/3,2023/3/25,2023/3/26,1,1,Deluxe King Room,1 king bed,0,"1,576 reviews",Good,7.8,Free cancellation,0,1.8 km from center,"Manhattan, New York",4,$84 taxes and charges,No Discount,US$309
Millennium Downtown New York,2023/3/3,2023/3/25,2023/3/26,1,1,Superior Queen Room,1 queen bed,0,"3,595 reviews",Good,7.4,FREE cancellation • No prepayment needed,0,6.8 km from center,"Wall Street - Financial District, New York",4,$74 taxes and charges,No Discount,US$206
"Holiday Inn Express - Times Square South, an IHG Hotel",2023/3/3,2023/3/25,2023/3/26,1,1,Room Selected at Check-In,1 king bed,Breakfast included,"3,302 reviews",Good,7.7,Free cancellation,0,2 km from center,"Manhattan, New York",3,$42 taxes and charges,No Discount,US$263
The Benjamin Royal Sonesta New York,2023/3/3,2023/3/25,2023/3/26,1,1,Queen Room,1 queen bed,0,585 reviews,Good,7.6,FREE cancellation • No prepayment needed,0,1.5 km from center,"Midtown East, New York",5,$99 taxes and charges,US$359,US$305
The Evelyn NoMad,2023/3/3,2023/3/25,2023/3/26,1,1,Superior Queen Room,1 queen bed,Breakfast included,"2,608 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,2.7 km from center,"NoMad, New York",5,$79 taxes and charges,No Discount,US$299
Hilton Club The Quin New York,2023/3/3,2023/3/25,2023/3/26,1,1,King Studio,1 king bed,0,922 reviews,Very Good,8.4,FREE cancellation • No prepayment needed,0,0.5 km from center,"Manhattan, New York",5,$59 taxes and charges,No Discount,US$373
Hampton Inn Times Square Central,2023/3/3,2023/3/25,2023/3/26,1,1,King Room - Disability Access/Hearing Accessible,1 king bed,Breakfast included,"2,271 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",3,$55 taxes and charges,No Discount,US$349
SIXTY SoHo,2023/3/3,2023/3/25,2023/3/26,1,1,Superior Queen Room,1 queen bed,0,725 reviews,Very Good,8.3,FREE cancellation • No prepayment needed,0,5.2 km from center,"SoHo, New York",5,$123 taxes and charges,No Discount,US$529
Lotte New York Palace,2023/3/3,2023/3/25,2023/3/26,1,1,Superior Room with King Bed,1 king bed,0,330 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,1.3 km from center,"Midtown East, New York",5,$81 taxes and charges,No Discount,US$525
Hyatt Place New York City/Times Square,2023/3/3,2023/3/25,2023/3/26,1,1,King Room,1 king bed,Breakfast included,"14,988 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.7 km from center,"Hell's Kitchen, New York",4,$51 taxes and charges,No Discount,US$319
"Holiday Inn Express New York City Chelsea, an IHG Hotel",2023/3/3,2023/3/25,2023/3/26,1,1,King Room,1 king bed,Breakfast included,"3,016 reviews",Good,7.9,Free cancellation,0,2.4 km from center,"Chelsea, New York",3,$64 taxes and charges,No Discount,US$296
Thompson Central Park - New York,2023/3/3,2023/3/25,2023/3/26,1,1,King Room with Accessible Tub - Disability Access,1 king bed,0,181 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,0.5 km from center,"Manhattan, New York",5,$115 taxes and charges,No Discount,US$484
"Hotel Shocard Broadway, Times Square",2023/3/3,2023/3/25,2023/3/26,1,1,Queen Room,1 queen bed,0,"1,061 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",3,$71 taxes and charges,No Discount,US$260
"Staypineapple, An Artful Hotel, Midtown New York",2023/3/3,2023/3/25,2023/3/26,1,1,Fashionista King w/ Communication Features,1 king bed,0,715 reviews,Excellent,8.7,FREE cancellation • No prepayment needed,0,1.8 km from center,"Hell's Kitchen, New York",4,$78 taxes and charges,US$366,US$311
"Hotel Shocard Broadway, Times Square",2023/3/3,2023/3/25,2023/3/26,1,1,Queen Room,1 queen bed,0,"1,061 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",3,$71 taxes and charges,No Discount,US$260
Thompson Central Park - New York,2023/3/3,2023/3/25,2023/3/26,1,1,King Room with Accessible Tub - Disability Access,1 king bed,0,181 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,0.5 km from center,"Manhattan, New York",5,$115 taxes and charges,No Discount,US$484
Archer Hotel New York,2023/3/3,2023/3/25,2023/3/26,1,1,Classic Queen Guest Room,1 queen bed,0,716 reviews,Excellent,8.7,0,0,1.8 km from center,"Manhattan, New York",4,$46 taxes and charges,No Discount,US$287
"voco The Franklin New York, an IHG Hotel",2023/3/3,2023/3/25,2023/3/26,1,1,Queen Room - Hearing Accessible/Non-Smoking,1 queen bed,0,399 reviews,Very Good,8.5,Free cancellation,0,2.6 km from center,"Upper East Side, New York",4,$69 taxes and charges,No Discount,US$367
"The Draper New York, Tapestry Collection by Hilton",2023/3/3,2023/3/25,2023/3/26,1,1,Double Room with Two Double Beds and Bath Tub - Mobility/Hearing Access,2 full beds,0,"1,009 reviews",Very Good,8.4,0,0,1.9 km from center,"Manhattan, New York",3,$54 taxes and charges,No Discount,US$339
Arlo NoMad,2023/3/3,2023/3/25,2023/3/26,1,1,Queen Room City,1 queen bed,0,"2,401 reviews",Very Good,8.1,0,0,2.4 km from center,"NoMad, New York",4,$70 taxes and charges,US$332,US$282
The Pearl Hotel,2023/3/3,2023/3/25,2023/3/26,1,1,Deluxe Queen Room,1 queen bed,Breakfast included,950 reviews,Excellent,8.6,FREE cancellation • No prepayment needed,0,0.8 km from center,"Manhattan, New York",4,$114 taxes and charges,No Discount,US$500
Hyatt House New York/Chelsea,2023/3/3,2023/3/25,2023/3/26,1,1,Den Guestroom with King Bed,1 king bed,Breakfast included,554 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",3,$54 taxes and charges,No Discount,US$329
Sixty LES,2023/3/3,2023/3/25,2023/3/26,1,1,Queen Studio,1 queen bed,0,"1,049 reviews",Good,7.2,FREE cancellation • No prepayment needed,0,5.2 km from center,"Lower East Side, New York",4,$97 taxes and charges,No Discount,US$359
Hotel Edison Times Square,2023/3/3,2023/3/25,2023/3/26,1,1,Signature 1 Queen Bed,1 queen bed,Breakfast included,"11,148 reviews",Good,7.3,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$89 taxes and charges,No Discount,US$309
"Holiday Inn Express New York City Chelsea, an IHG Hotel",2023/3/3,2023/3/25,2023/3/26,1,1,Room Selected at Check-In,1 full bed,Breakfast included,"3,016 reviews",Good,7.9,Free cancellation,0,2.4 km from center,"Chelsea, New York",3,$64 taxes and charges,No Discount,US$296
Hyatt Grand Central New York,2023/3/3,2023/3/25,2023/3/26,1,1,Queen Room,1 queen bed,0,"1,200 reviews",Good,7.3,0,0,1.9 km from center,"Midtown East, New York",4,$82 taxes and charges,No Discount,US$219
Cambria Hotel New York - Chelsea,2023/3/3,2023/3/25,2023/3/26,1,1,King Room with Sofa Bed - Non-Smoking,"2 beds (1 king, 1 sofa bed)",0,"2,575 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",4,$48 taxes and charges,No Discount,US$299
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",2023/3/3,2023/3/25,2023/3/26,1,1,Leisure King Room,1 king bed,0,"5,447 reviews",Good,7.0,Free cancellation,0,2.7 km from center,"Chelsea, New York",4,$45 taxes and charges,No Discount,US$284
The Knickerbocker,2023/3/3,2023/3/25,2023/3/26,1,1,Deluxe Room with One King Bed,1 king bed,0,"1,331 reviews",Very Good,8.4,Free cancellation,0,1.4 km from center,"Manhattan, New York",5,$129 taxes and charges,No Discount,US$500
Moxy NYC Chelsea,2023/3/3,2023/3/25,2023/3/26,1,1,King Room,1 king bed,0,"3,719 reviews",Very Good,8.3,0,0,2.5 km from center,"Chelsea, New York",4,$87 taxes and charges,No Discount,US$332
Walker Hotel Tribeca,2023/3/3,2023/3/25,2023/3/26,1,1,Walker Queen Room,1 queen bed,0,"1,259 reviews",Very Good,8.1,0,0,5.8 km from center,"Chinatown, New York",4,$48 taxes and charges,No Discount,US$300
Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,2023/3/3,2023/3/25,2023/3/26,1,1,King Studio,"Entire studio • 1 bathroom • 25m²
1 king bed",Breakfast included,"1,025 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,6.9 km from center,"Wall Street - Financial District, New York",4,$48 taxes and charges,No Discount,US$289
The Frederick Hotel Tribeca,2023/3/3,2023/3/25,2023/3/26,1,1,Standard Room,1 full bed,Breakfast included,"1,466 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,6.3 km from center,"Tribeca, New York",5,$71 taxes and charges,No Discount,US$249
The James New York - NoMad,2023/3/3,2023/3/25,2023/3/26,1,1,Queen Room,1 queen bed,0,502 reviews,Very Good,8.1,0,0,2.6 km from center,"NoMad, New York",4,$91 taxes and charges,No Discount,US$279
Hotel Indigo Lower East Side New York,2023/3/3,2023/3/25,2023/3/26,1,1,Standard Room,1 queen bed,0,732 reviews,Good,7.6,FREE cancellation • No prepayment needed,0,5.2 km from center,"Lower East Side, New York",4,$93 taxes and charges,No Discount,US$339
"The Bernic Hotel New York City,Tapestry Collection by Hilton",2023/3/3,2023/3/25,2023/3/26,1,1,Queen Room,1 queen bed,0,"1,199 reviews",Very Good,8.1,0,0,1.7 km from center,"Midtown East, New York",4,$47 taxes and charges,No Discount,US$293
Hotel Hugo,2023/3/3,2023/3/25,2023/3/26,1,1,Superior King Room,1 king bed,Breakfast included,479 reviews,Good,7.3,FREE cancellation • No prepayment needed,0,5.2 km from center,"SoHo, New York",4,$104 taxes and charges,No Discount,US$409
"The Lexington Hotel, Autograph Collection",2023/3/3,2023/3/25,2023/3/26,1,1,Standard Queen Room - Hearing Accessible,1 queen bed,0,336 reviews,Good,7.9,0,0,1.6 km from center,"Midtown East, New York",4,$78 taxes and charges,No Discount,US$233
"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",2023/3/3,2023/3/25,2023/3/26,1,1,Interior Room - No Windows,1 full bed,0,533 reviews,Excellent,8.7,0,0,1.5 km from center,"Midtown East, New York",3,$61 taxes and charges,No Discount,US$238
Hotel Hugo,2023/3/3,2023/3/25,2023/3/26,1,1,Superior King Room,1 king bed,Breakfast included,479 reviews,Good,7.3,FREE cancellation • No prepayment needed,0,5.2 km from center,"SoHo, New York",4,$104 taxes and charges,No Discount,US$409
New York Hilton Midtown,2023/3/3,2023/3/25,2023/3/26,1,1,Urban 1 Queen Bed,1 queen bed,0,832 reviews,Good,7.5,0,0,0.7 km from center,"Manhattan, New York",4,$77 taxes and charges,No Discount,US$263
MOXY NYC Times Square,2023/3/3,2023/3/25,2023/3/26,1,1,Double Room,1 full bed,Breakfast included,"8,856 reviews",Very Good,8.0,0,0,1.9 km from center,"Manhattan, New York",4,$87 taxes and charges,No Discount,US$332
The Gotham Hotel,2023/3/3,2023/3/25,2023/3/26,1,1,King Room with Balcony,1 king bed,0,873 reviews,Very Good,8.3,0,0,1.4 km from center,"Midtown East, New York",4,$78 taxes and charges,No Discount,US$319
The Renwick,2023/3/3,2023/3/25,2023/3/26,1,1,Gallery King Accessible,1 king bed,0,"1,020 reviews",Very Good,8.2,Free cancellation,0,2 km from center,"Murray Hill, New York",4,$82 taxes and charges,No Discount,US$299
City Club Hotel,2023/3/3,2023/3/25,2023/3/26,1,1,Petite Room,1 full bed,0,"1,231 reviews",Good,7.3,FREE cancellation • No prepayment needed,0,1.4 km from center,"Manhattan, New York",4,$71 taxes and charges,No Discount,US$305
Hilton Garden Inn New York/Manhattan-Chelsea,2023/3/3,2023/3/25,2023/3/26,1,1,King Room Higher Floor,1 king bed,0,"3,069 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",3,$49 taxes and charges,No Discount,US$310
Hampton Inn Manhattan/Downtown- Financial District,2023/3/3,2023/3/25,2023/3/26,1,1,Queen Room,1 queen bed,0,656 reviews,Good,7.6,FREE cancellation • No prepayment needed,0,7.7 km from center,"Wall Street - Financial District, New York",3,$39 taxes and charges,No Discount,US$242
Iroquois New York Times Square,2023/3/3,2023/3/25,2023/3/26,1,1,Superior Queen Room,1 queen bed,Breakfast included,"1,715 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.4 km from center,"Manhattan, New York",5,$90 taxes and charges,No Discount,US$379
Pod 39,2023/3/3,2023/3/25,2023/3/26,1,1,Bunk Bed Room,1 bunk bed,0,"5,958 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,2.1 km from center,"Murray Hill, New York",3,$66 taxes and charges,No Discount,US$269
The Time New York,2023/3/3,2023/3/25,2023/3/26,1,1,Superior Queen Room,1 queen bed,Breakfast included,"1,211 reviews",Good,7.5,0,0,0.8 km from center,"Manhattan, New York",4,$78 taxes and charges,US$318,US$271
